,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,word25,word26,word27,word28,word29,word30,word31,word32,word33,word34,word35,word36,word37,word38,word39,word40,word41,word42,word43,word44,word45,word46,word47,word48,word49
topic#0,119747.05403448961,38526.45514908375,24059.068896926536,23918.312971093303,14135.989054671563,9695.452366831123,8627.486277420181,8388.006356934873,8222.050643427083,8143.876504098702,7977.085038348425,7314.074219692794,7147.546805347011,7084.565292891125,6311.107062820047,6309.919329047843,6183.14424992698,6175.874880894758,6076.806117230456,5974.731110996792,5733.875968267429,5635.538430736365,5210.477310283653,5180.014414815039,4837.696285670588,4794.315517609849,4786.475231612102,4646.430543779556,4599.381910581922,4512.41084998526,4330.199968248646,4279.992324363341,4219.0903170103575,4214.563496976084,4214.330163634725,4089.0828144171396,4000.7872024614435,4000.185053005308,3841.949571644099,3816.7623289057765,3792.7179418790074,3712.543009739811,3711.2372863086925,3697.1850222419102,3688.5523156568165,3627.2507595097486,3563.978795109812,3446.4839696596064,3433.266440845344,3406.35965563172
topic#1,22020.107837792923,19260.14759543045,18889.437877732475,15832.792389481026,14408.228078807922,12805.439583642345,12628.244813166015,12445.996095258173,12104.409768659269,12008.988162655223,9947.328833870926,9770.30502489663,9769.19401693181,9668.62348158391,9373.111089812523,8768.78618358468,7883.706690424416,7754.335254133861,7714.422182297184,7424.090467886371,7170.78558478855,7131.044228671443,7033.932630507749,6946.156376737995,6586.005844737738,6518.94449341086,6469.343897486289,6409.098903921345,6224.6536921173565,6033.813092066574,5911.5111618409455,5901.946183691756,5543.751814668466,5508.581551338188,5419.24784710586,5364.0330841323275,5023.021003248937,5000.809956435704,4965.307548849396,4958.198181993957,4786.862330479869,4731.561349193745,4722.569587234424,4639.02572141707,4617.191395269496,4614.380758329812,4588.958169299828,4537.72926247745,4478.605196495439,4453.929003284726
topic#2,17992.62692462059,17270.10225987431,15427.727969744587,14606.46922067371,13382.39798749345,12365.18036200764,12134.237457047575,10928.886821684677,10446.59757887709,10181.197436707473,10056.738276845068,9812.576325566097,9000.882632405888,8982.408454675298,8966.580417718997,8841.98458080252,8826.996849224824,8709.459751838294,7675.3992085796,7454.290812805278,6913.944658495399,6758.760481688776,6553.338887502885,6510.124789517603,6120.02505949422,5961.329354210844,5956.7649148860355,5926.685414379178,5916.473787994208,5792.411158461128,5675.3647543668285,5652.804436684737,5637.958163586362,5637.322339334752,5410.443279468628,5303.438437719839,5022.786494721041,5015.198638802233,4916.181878795516,4896.546523427132,4864.053132848026,4795.850758112753,4735.342900767031,4695.902814298352,4544.668681882422,4541.0342169184505,4418.097886541238,4364.582582630913,4260.357210928371,4125.821595899412
topic#3,15579.383541662182,11689.042900668128,11092.412714847143,11012.452630707368,10785.500735043688,9795.393485927018,9567.661797142395,9097.457996116726,8966.314796603428,8715.359210243972,8065.966429476565,7530.325500128238,6408.729707324986,6058.373007505656,5718.898675313901,5460.500566250526,5313.410689839197,5305.033913835194,4913.9903968229755,4862.6207677532475,4616.643149533799,4336.4881014659195,4189.573236499162,4113.933505954968,4058.393747857586,4024.0149198210647,3983.476923739639,3911.5362917921284,3907.017116057459,3890.8228666521914,3884.7098100991757,3866.5008411602894,3751.6966626616736,3442.10692141818,3367.004930757481,3354.914616250208,3301.493778897588,3147.1463066996007,3139.4009590806513,3089.848080903964,3023.4141479096415,2955.920063270501,2951.296928881607,2928.153433273206,2855.8229473529263,2833.9628762495186,2777.9257008232794,2757.907314763128,2745.782354648264,2661.629697305848
topic#4,21997.986876429593,16121.909367559634,12565.31840013674,10754.552059891315,9718.08054302928,8431.502740872582,8138.844050713521,7731.421619809142,7669.339302507023,6714.445774430139,6618.287937432642,6393.774540643111,6392.026622430328,6236.2396468562,6139.874755352674,6028.231009576788,5745.804840763614,5711.91532090034,5289.8366545562185,5267.227405877476,5223.970894488084,5145.498358184665,5060.327083315972,4807.804632779359,4772.955472667049,4679.068493814691,4549.107715887609,4534.581416956414,4366.886220749962,4333.178124963138,4209.439161011782,4128.428292059151,4015.992837575591,3991.001781863972,3869.4311636486277,3831.8351347359753,3831.203733306677,3626.1285640076767,3624.2432926331653,3592.402144573736,3545.5737980933704,3424.9432503021217,3344.8484455071152,3135.064456138187,3083.9034748851145,3000.2200083654902,2988.7916008064876,2944.564168071645,2943.9700375162092,2941.3672023782965
topic#5,35277.7940028191,27264.747561097265,20109.79865668066,17645.026629806605,14982.146093443187,14665.095420997117,13678.028981164742,13470.818664699891,13385.774785140547,12961.443264024985,12735.3549299079,11903.162635635432,10912.191485832553,10600.846694529644,10258.428416252837,8123.273562906497,7558.5597855497135,7503.060226170227,7407.866682687836,7364.421108561636,7108.805062879278,6627.868280474392,6348.771406739664,6187.122589523544,6008.00981195264,5998.777100233858,5920.358459343269,5786.314754120071,5600.791224154659,5467.624442240967,5394.0927572457695,5378.5339470876015,5274.942589425516,5256.7910083762345,5112.795145838759,4977.278197260717,4960.266659023105,4723.525762822846,4711.56398360766,4695.251092760969,4638.490562666203,4616.72211934967,4600.299473269922,4502.644592561037,4494.648719964224,4387.661577407227,4359.213806921604,4321.934157648169,4316.717754981341,4260.346422783278
topic#6,468919.6654415865,292562.07749703224,164012.6065480385,83318.2696069541,61992.19855828862,46188.568627692075,14001.556875357475,13212.240701034532,12963.973749725707,11819.730508126075,10988.849054782351,10339.75881988702,9681.581829071572,8870.025808760292,6840.937938417319,5595.266321629131,5438.596248297729,5017.62610083668,4734.2204471771565,4694.718073005401,4616.354140604396,4449.911043422157,4412.96031475367,3614.0518094299905,3590.4386873389235,3116.6094655269058,3112.235094584765,3050.7948725602173,2938.286326621532,2936.3624771732484,2824.4644308426873,2803.7518980457526,2784.9877997236795,2752.1507380761764,2608.8003167933393,2532.7082628724347,2511.2241417191262,2484.39491146501,2482.8261166369143,2475.7285981051546,2375.0063066981447,2334.7096945018434,2314.6756940263663,2287.3209277891606,2277.7274584002926,2141.3709754311158,2106.456674744662,2097.8309986340705,2095.3507038484827,1984.1477586236517
topic#7,32169.006477274015,28573.58160895504,24454.158767055582,10919.101370831235,10814.98298340546,8576.784859380336,8567.976359205722,8246.471479111948,6557.334364880985,6435.921196215547,6266.270504053436,6258.340200983712,6010.901796489392,5993.621435245388,5947.1187924924125,5781.090653230274,5715.200033780498,5661.19004606231,5508.689403206111,5419.59331912476,5284.651107778732,5214.388626131131,5182.540488654048,5173.627441363649,5133.245966725633,5010.29839461641,5005.366042557224,4992.093455208851,4790.671153504428,4776.311528859969,4754.437488452319,4742.844393605358,4353.433721584347,4334.253551807194,4281.976349780569,4241.438591374061,4160.563461444321,3891.76189971631,3833.7313597820826,3832.1116724187423,3828.78870594214,3790.9781598209047,3741.656032780091,3523.636029799416,3481.0920087892746,3448.1565186444095,3368.829930414306,3353.034539434838,3286.9692915252667,3255.8858657913925
topic#8,80927.76985132573,36931.135318125205,32064.916559197343,25095.23515652893,23726.222130862112,23033.22781880367,22317.255506463236,21651.436751309215,19877.136789128956,18545.17699555221,17582.068952454425,16836.500857260125,14311.625462296488,13887.52075879175,11778.266465254577,11748.200078752612,10568.215972366505,10430.485931941705,10404.468549823463,10351.519121592766,9555.92505951584,9311.27340266236,9063.62045774922,8806.079990032473,8739.464435991926,8579.080882509346,7851.905993678323,7832.216023836145,7795.175752507532,7674.36790372863,7577.483947794827,7271.973662463965,7182.113528295739,6717.4521453507305,6554.807533916199,6157.013685466845,6034.27809115919,6015.615408640298,5821.296825443717,5734.1333363749545,5690.528104336786,5597.452922525449,5533.137220277084,5510.502219298601,5401.666830026017,5386.929777400034,5133.175167150238,4998.713578055919,4941.640044771254,4868.369631318122
topic#9,33064.890170370585,17350.007264067637,16855.350572362295,15344.782211806049,13465.261789689966,12014.965635518523,11591.108833042685,11543.729913013061,11005.47306085472,10586.482314779174,10227.209688580584,10137.860935854736,9334.710713361832,9242.080896550726,9093.609286188585,8637.150132823746,7982.323152126923,7967.207868843638,7875.052977836621,7832.5181201023715,7705.366247523008,7629.919756976766,7555.5997528718635,7390.480736517776,7210.946728828702,7082.188153998964,7067.1214025166755,7017.135608711732,6768.171506881084,6557.650476469927,6512.691794183351,6339.740934285756,6230.432684913179,6169.773598732358,6133.778308961377,6110.181465470598,6093.124558792891,5913.221509197096,5883.723747529602,5577.660308244521,5533.557606900573,5386.165656264402,5326.543496760116,5305.644737627185,5010.591094811063,4884.127161647629,4883.93577649034,4842.267957928527,4573.080788054677,4566.562555422718
